s,Volts
   2.84e-008, -1.41999996
   2.88e-008, -1.44000006
   2.92e-008, -1.46000004
   2.96e-008, -1.48000002
      3e-008,        -1.5
   3.04e-008,        -1.5
   3.08e-008,        -1.5
   3.12e-008, -1.51999998
   3.16e-008,        -1.5
    3.2e-008, -1.51999998
   3.24e-008, -1.55999994
   3.28e-008, -1.55999994
   3.32e-008, -1.58000004
   3.36e-008, -1.60000002
    3.4e-008,       -1.62
   3.44e-008, -1.63999999
   3.48e-008, -1.63999999
   3.52e-008, -1.63999999
   3.56e-008, -1.65999997
    3.6e-008, -1.65999997
   3.64e-008, -1.67999995
   3.68e-008, -1.70000005
   3.72e-008, -1.70000005
   3.76e-008, -1.70000005
    3.8e-008, -1.72000003
   3.84e-008, -1.74000001
   3.88e-008, -1.74000001
   3.92e-008, -1.75999999
   3.96e-008, -1.75999999
      4e-008, -1.75999999
   4.04e-008, -1.74000001
   4.08e-008, -1.79999995
   4.12e-008, -1.79999995
   4.16e-008, -1.82000005
    4.2e-008, -1.82000005
   4.24e-008, -1.84000003
   4.28e-008, -1.82000005
   4.32e-008, -1.84000003
   4.36e-008, -1.86000001
    4.4e-008, -1.86000001
   4.44e-008, -1.86000001
   4.48e-008, -1.86000001
   4.52e-008,       -1.88
   4.56e-008,       -1.88
    4.6e-008,       -1.88
   4.64e-008,       -1.88
   4.68e-008, -1.89999998
   4.72e-008, -1.91999996
   4.76e-008, -1.94000006
    4.8e-008, -1.98000002
   4.84e-008, -1.94000006
   4.88e-008, -1.96000004
   4.92e-008, -1.96000004
   4.96e-008, -1.96000004
      5e-008, -1.98000002
   5.04e-008, -1.96000004
   5.08e-008, -1.98000002
   5.12e-008, -1.98000002
   5.16e-008, -1.98000002
    5.2e-008,          -2
   5.24e-008, -2.03999996
   5.28e-008, -2.01999998
   5.32e-008, -2.03999996
   5.36e-008, -2.01999998
    5.4e-008, -2.01999998
   5.44e-008, -2.03999996
   5.48e-008, -2.05999994
   5.52e-008, -2.05999994
   5.56e-008, -2.07999992
    5.6e-008,  -2.0999999
   5.64e-008, -2.05999994
   5.68e-008, -2.07999992
   5.72e-008, -2.07999992
   5.76e-008,  -2.0999999
    5.8e-008,  -2.0999999
   5.84e-008, -2.07999992
   5.88e-008, -2.11999989
   5.92e-008,  -2.0999999
   5.96e-008, -2.11999989
      6e-008,  -2.0999999
   6.04e-008,  -2.1400001
   6.08e-008,  -2.1400001
   6.12e-008,  -2.1400001
   6.16e-008, -2.11999989
    6.2e-008, -2.16000009
   6.24e-008,  -2.1400001
   6.28e-008, -2.18000007
   6.32e-008,  -2.1400001
   6.36e-008, -2.16000009
    6.4e-008,  -2.1400001
   6.44e-008, -2.16000009
   6.48e-008, -2.20000005
   6.52e-008, -2.16000009
   6.56e-008, -2.20000005
    6.6e-008, -2.20000005
   6.64e-008, -2.20000005
   6.68e-008, -2.22000003
   6.72e-008, -2.20000005
   6.76e-008, -2.22000003
    6.8e-008, -2.22000003
   6.84e-008, -2.20000005
   6.88e-008, -2.20000005
   6.92e-008, -2.22000003
   6.96e-008, -2.22000003
      7e-008, -2.22000003
   7.04e-008, -2.20000005
   7.08e-008, -2.24000001
   7.12e-008, -2.22000003
   7.16e-008, -2.24000001
    7.2e-008, -2.24000001
   7.24e-008, -2.20000005
   7.28e-008, -2.24000001
   7.32e-008, -2.24000001
   7.36e-008, -2.22000003
    7.4e-008, -2.22000003
   7.44e-008, -2.24000001
   7.48e-008, -2.24000001
   7.52e-008, -2.22000003
   7.56e-008, -2.22000003
    7.6e-008, -2.22000003
   7.64e-008, -2.20000005
   7.68e-008, -2.22000003
   7.72e-008, -2.22000003
   7.76e-008, -2.22000003
    7.8e-008, -2.24000001
   7.84e-008, -2.22000003
   7.88e-008, -2.20000005
   7.92e-008, -2.20000005
   7.96e-008, -2.24000001
      8e-008, -2.18000007
   8.04e-008, -2.22000003
   8.08e-008, -2.20000005
   8.12e-008, -2.18000007
   8.16e-008, -2.16000009
    8.2e-008, -2.16000009
   8.24e-008,  -2.1400001
   8.28e-008,  -2.1400001
   8.32e-008, -2.16000009
   8.36e-008,  -2.1400001
    8.4e-008,  -2.0999999
   8.44e-008, -2.07999992
   8.48e-008,  -2.0999999
   8.52e-008,  -2.0999999
   8.56e-008,  -2.0999999
    8.6e-008, -2.05999994
   8.64e-008, -2.05999994
   8.68e-008, -2.03999996
   8.72e-008, -2.03999996
   8.76e-008, -2.03999996
    8.8e-008, -2.01999998
   8.84e-008, -2.05999994
   8.88e-008, -2.01999998
   8.92e-008,          -2
   8.96e-008,          -2
      9e-008, -2.01999998
   9.04e-008, -1.98000002
   9.08e-008, -2.01999998
   9.12e-008, -1.98000002
   9.16e-008,          -2
    9.2e-008, -1.98000002
   9.24e-008, -1.98000002
   9.28e-008, -1.98000002
   9.32e-008, -1.96000004
   9.36e-008, -1.98000002
    9.4e-008, -1.96000004
   9.44e-008, -1.98000002
   9.48e-008, -1.96000004
   9.52e-008, -1.98000002
   9.56e-008,          -2
    9.6e-008, -1.96000004
   9.64e-008, -1.98000002
   9.68e-008, -1.98000002
   9.72e-008, -1.96000004
   9.76e-008, -1.98000002
    9.8e-008,          -2
   9.84e-008, -1.96000004
   9.88e-008, -1.98000002
   9.92e-008, -1.98000002
   9.96e-008, -1.98000002
      1e-007, -1.98000002
  1.004e-007, -1.98000002
  1.008e-007, -1.98000002
  1.012e-007, -1.98000002
  1.016e-007, -2.01999998
   1.02e-007,          -2
  1.024e-007,          -2
  1.028e-007,          -2
  1.032e-007, -1.98000002
  1.036e-007,          -2
   1.04e-007,          -2
  1.044e-007,          -2
  1.048e-007,          -2
  1.052e-007, -2.01999998
  1.056e-007, -1.98000002
   1.06e-007, -2.03999996
  1.064e-007, -2.03999996
  1.068e-007, -2.03999996
  1.072e-007, -2.07999992
  1.076e-007, -2.03999996
   1.08e-007, -2.05999994
  1.084e-007, -2.03999996
  1.088e-007, -2.05999994
  1.092e-007, -2.03999996
  1.096e-007, -2.03999996
    1.1e-007, -2.03999996
  1.104e-007, -2.05999994
  1.108e-007, -2.05999994
  1.112e-007, -2.05999994
  1.116e-007, -2.03999996
   1.12e-007, -2.03999996
  1.124e-007, -2.03999996
  1.128e-007, -2.01999998
  1.132e-007, -2.03999996
  1.136e-007, -2.07999992
   1.14e-007, -2.05999994
  1.144e-007, -2.03999996
  1.148e-007, -2.05999994
  1.152e-007, -2.07999992
  1.156e-007, -2.05999994
   1.16e-007, -2.05999994
  1.164e-007, -2.05999994
  1.168e-007, -2.05999994
  1.172e-007, -2.05999994
  1.176e-007, -2.01999998
   1.18e-007, -2.05999994
  1.184e-007,  -2.0999999
  1.188e-007, -2.05999994
  1.192e-007,  -2.0999999
  1.196e-007, -2.07999992
    1.2e-007,  -2.0999999
  1.204e-007, -2.07999992
  1.208e-007, -2.07999992
  1.212e-007, -2.03999996
  1.216e-007, -2.07999992
   1.22e-007,  -2.0999999
  1.224e-007,  -2.0999999
  1.228e-007, -2.07999992
  1.232e-007,  -2.0999999
  1.236e-007,  -2.0999999
   1.24e-007, -2.07999992
  1.244e-007, -2.11999989
  1.248e-007,  -2.0999999
  1.252e-007, -2.11999989
  1.256e-007,  -2.0999999
   1.26e-007, -2.11999989
  1.264e-007, -2.11999989
  1.268e-007, -2.11999989
  1.272e-007,  -2.1400001
  1.276e-007, -2.11999989
   1.28e-007,  -2.1400001
  1.284e-007,  -2.0999999
  1.288e-007, -2.11999989
  1.292e-007,  -2.1400001
  1.296e-007,  -2.1400001
    1.3e-007,  -2.1400001
  1.304e-007, -2.11999989
  1.308e-007,  -2.1400001
  1.312e-007, -2.16000009
  1.316e-007,  -2.1400001
   1.32e-007,  -2.1400001
  1.324e-007,  -2.1400001
  1.328e-007, -2.16000009
  1.332e-007,  -2.1400001
  1.336e-007,  -2.1400001
   1.34e-007,  -2.1400001
  1.344e-007,  -2.1400001
  1.348e-007, -2.16000009
  1.352e-007, -2.16000009
  1.356e-007, -2.16000009
   1.36e-007, -2.18000007
  1.364e-007, -2.16000009
  1.368e-007, -2.18000007
  1.372e-007,  -2.1400001
  1.376e-007, -2.16000009
   1.38e-007, -2.18000007
  1.384e-007,  -2.1400001
  1.388e-007, -2.18000007
  1.392e-007, -2.18000007
  1.396e-007, -2.16000009
    1.4e-007, -2.16000009
  1.404e-007, -2.16000009
  1.408e-007, -2.16000009
  1.412e-007, -2.20000005
  1.416e-007, -2.16000009
   1.42e-007, -2.18000007
  1.424e-007, -2.18000007
  1.428e-007, -2.18000007
  1.432e-007, -2.16000009
  1.436e-007, -2.18000007
   1.44e-007, -2.18000007
  1.444e-007, -2.16000009
  1.448e-007, -2.18000007
  1.452e-007, -2.16000009
  1.456e-007, -2.18000007
   1.46e-007, -2.18000007
  1.464e-007, -2.16000009
  1.468e-007, -2.20000005
  1.472e-007, -2.20000005
  1.476e-007, -2.22000003
   1.48e-007, -2.22000003
  1.484e-007, -2.22000003
  1.488e-007, -2.20000005
  1.492e-007, -2.20000005
  1.496e-007, -2.22000003
    1.5e-007, -2.18000007
  1.504e-007, -2.22000003
  1.508e-007, -2.22000003
  1.512e-007, -2.24000001
  1.516e-007, -2.22000003
   1.52e-007, -2.20000005
  1.524e-007, -2.22000003
  1.528e-007, -2.22000003
  1.532e-007, -2.20000005
  1.536e-007, -2.24000001
   1.54e-007, -2.20000005
  1.544e-007, -2.22000003
  1.548e-007, -2.22000003
  1.552e-007, -2.24000001
  1.556e-007, -2.18000007
   1.56e-007, -2.24000001
  1.564e-007, -2.22000003
  1.568e-007, -2.20000005
  1.572e-007, -2.20000005
  1.576e-007, -2.22000003
   1.58e-007, -2.22000003
  1.584e-007, -2.22000003
  1.588e-007, -2.24000001
  1.592e-007, -2.24000001
  1.596e-007, -2.22000003
    1.6e-007, -2.20000005
  1.604e-007, -2.22000003
  1.608e-007, -2.24000001
  1.612e-007, -2.20000005
  1.616e-007, -2.22000003
   1.62e-007, -2.20000005
  1.624e-007, -2.24000001
  1.628e-007, -2.24000001
  1.632e-007, -2.22000003
  1.636e-007, -2.22000003
   1.64e-007, -2.24000001
  1.644e-007, -2.22000003
  1.648e-007, -2.24000001
  1.652e-007, -2.24000001
  1.656e-007, -2.24000001
   1.66e-007, -2.24000001
  1.664e-007, -2.22000003
  1.668e-007, -2.22000003
  1.672e-007, -2.22000003
  1.676e-007, -2.24000001
   1.68e-007, -2.25999999
  1.684e-007, -2.24000001
  1.688e-007, -2.24000001
  1.692e-007, -2.22000003
  1.696e-007, -2.25999999
    1.7e-007, -2.25999999
  1.704e-007, -2.22000003
  1.708e-007, -2.22000003
  1.712e-007, -2.22000003
  1.716e-007, -2.24000001
   1.72e-007, -2.24000001
  1.724e-007, -2.24000001
  1.728e-007, -2.22000003
  1.732e-007, -2.22000003
  1.736e-007, -2.22000003
   1.74e-007, -2.20000005
  1.744e-007, -2.24000001
  1.748e-007, -2.24000001
  1.752e-007, -2.22000003
  1.756e-007, -2.25999999
   1.76e-007, -2.24000001
  1.764e-007, -2.24000001
  1.768e-007, -2.22000003
  1.772e-007, -2.22000003
  1.776e-007, -2.22000003
   1.78e-007, -2.22000003
  1.784e-007, -2.24000001
  1.788e-007, -2.20000005
  1.792e-007, -2.22000003
  1.796e-007, -2.20000005
    1.8e-007, -2.22000003
  1.804e-007, -2.22000003
  1.808e-007, -2.24000001
  1.812e-007, -2.20000005
  1.816e-007, -2.22000003
   1.82e-007, -2.22000003
  1.824e-007, -2.24000001
  1.828e-007, -2.22000003
  1.832e-007, -2.22000003
  1.836e-007, -2.24000001
   1.84e-007, -2.22000003
  1.844e-007, -2.25999999
  1.848e-007, -2.20000005
  1.852e-007, -2.22000003
  1.856e-007, -2.22000003
   1.86e-007, -2.22000003
  1.864e-007, -2.22000003
  1.868e-007, -2.20000005
  1.872e-007, -2.22000003
  1.876e-007, -2.18000007
   1.88e-007, -2.22000003
  1.884e-007, -2.24000001
  1.888e-007, -2.24000001
  1.892e-007, -2.22000003
  1.896e-007, -2.24000001
    1.9e-007, -2.25999999
  1.904e-007, -2.22000003
  1.908e-007, -2.24000001
  1.912e-007, -2.24000001
  1.916e-007, -2.24000001
   1.92e-007, -2.22000003
  1.924e-007, -2.22000003
  1.928e-007, -2.22000003
  1.932e-007, -2.24000001
  1.936e-007, -2.22000003
   1.94e-007, -2.24000001
  1.944e-007, -2.25999999
  1.948e-007, -2.24000001
  1.952e-007, -2.24000001
  1.956e-007, -2.24000001
   1.96e-007, -2.25999999
  1.964e-007, -2.24000001
  1.968e-007, -2.22000003
  1.972e-007, -2.24000001
  1.976e-007, -2.24000001
   1.98e-007, -2.22000003
  1.984e-007, -2.25999999
  1.988e-007, -2.22000003
  1.992e-007, -2.27999997
  1.996e-007, -2.24000001
      2e-007, -2.25999999
  2.004e-007, -2.24000001
  2.008e-007, -2.25999999
  2.012e-007, -2.24000001
  2.016e-007, -2.24000001
   2.02e-007, -2.24000001
  2.024e-007, -2.25999999
  2.028e-007, -2.25999999
  2.032e-007, -2.25999999
  2.036e-007, -2.24000001
   2.04e-007, -2.25999999
  2.044e-007, -2.22000003
  2.048e-007, -2.24000001
  2.052e-007, -2.27999997
  2.056e-007, -2.24000001
   2.06e-007, -2.25999999
  2.064e-007, -2.25999999
  2.068e-007, -2.24000001
  2.072e-007, -2.27999997
  2.076e-007, -2.27999997
   2.08e-007, -2.25999999
  2.084e-007, -2.25999999
  2.088e-007, -2.27999997
  2.092e-007, -2.25999999
  2.096e-007, -2.24000001
    2.1e-007, -2.25999999
  2.104e-007, -2.25999999
  2.108e-007, -2.25999999
  2.112e-007, -2.25999999
  2.116e-007, -2.25999999
   2.12e-007, -2.27999997
  2.124e-007, -2.25999999
  2.128e-007, -2.25999999
  2.132e-007, -2.27999997
  2.136e-007, -2.25999999
   2.14e-007, -2.29999995
  2.144e-007, -2.24000001
  2.148e-007, -2.25999999
  2.152e-007, -2.27999997
  2.156e-007, -2.25999999
   2.16e-007, -2.24000001
  2.164e-007, -2.25999999
  2.168e-007, -2.25999999
  2.172e-007, -2.25999999
  2.176e-007, -2.24000001
   2.18e-007, -2.24000001
  2.184e-007, -2.25999999
  2.188e-007, -2.25999999
  2.192e-007, -2.25999999
  2.196e-007, -2.27999997
    2.2e-007, -2.25999999
  2.204e-007, -2.25999999
  2.208e-007, -2.24000001
  2.212e-007, -2.25999999
  2.216e-007, -2.25999999
   2.22e-007, -2.27999997
  2.224e-007, -2.24000001
  2.228e-007, -2.24000001
  2.232e-007, -2.25999999
  2.236e-007, -2.22000003
   2.24e-007, -2.22000003
  2.244e-007, -2.25999999
  2.248e-007, -2.22000003
  2.252e-007, -2.22000003
  2.256e-007, -2.20000005
   2.26e-007, -2.24000001
  2.264e-007, -2.22000003
  2.268e-007, -2.20000005
  2.272e-007, -2.22000003
  2.276e-007, -2.22000003
   2.28e-007, -2.24000001
  2.284e-007, -2.24000001
  2.288e-007, -2.22000003
  2.292e-007, -2.20000005
  2.296e-007, -2.22000003
    2.3e-007, -2.24000001
  2.304e-007, -2.22000003
  2.308e-007, -2.20000005
  2.312e-007, -2.22000003
  2.316e-007, -2.22000003
   2.32e-007, -2.20000005
  2.324e-007, -2.20000005
  2.328e-007, -2.24000001
  2.332e-007, -2.22000003
  2.336e-007, -2.20000005
   2.34e-007, -2.18000007
  2.344e-007, -2.20000005
  2.348e-007, -2.20000005
  2.352e-007, -2.18000007
  2.356e-007, -2.18000007
   2.36e-007, -2.20000005
  2.364e-007, -2.20000005
  2.368e-007, -2.20000005
  2.372e-007, -2.20000005
  2.376e-007, -2.20000005
   2.38e-007, -2.20000005
  2.384e-007, -2.22000003
  2.388e-007, -2.24000001
  2.392e-007, -2.20000005
  2.396e-007, -2.22000003
    2.4e-007, -2.18000007
  2.404e-007, -2.22000003
  2.408e-007, -2.20000005
  2.412e-007, -2.18000007
  2.416e-007, -2.22000003
   2.42e-007, -2.20000005
  2.424e-007, -2.20000005
  2.428e-007, -2.18000007
  2.432e-007, -2.22000003
  2.436e-007, -2.22000003
   2.44e-007, -2.24000001
  2.444e-007, -2.24000001
  2.448e-007, -2.24000001
  2.452e-007, -2.24000001
  2.456e-007, -2.22000003
   2.46e-007, -2.24000001
  2.464e-007, -2.22000003
  2.468e-007, -2.22000003
  2.472e-007, -2.22000003
  2.476e-007, -2.24000001
   2.48e-007, -2.24000001
  2.484e-007, -2.25999999
  2.488e-007, -2.24000001
  2.492e-007, -2.24000001
  2.496e-007, -2.24000001
    2.5e-007, -2.24000001
  2.504e-007, -2.24000001
  2.508e-007, -2.24000001
  2.512e-007, -2.25999999
  2.516e-007, -2.27999997
   2.52e-007, -2.24000001
  2.524e-007, -2.24000001
  2.528e-007, -2.27999997
  2.532e-007, -2.25999999
  2.536e-007, -2.24000001
   2.54e-007, -2.27999997
  2.544e-007, -2.25999999
  2.548e-007, -2.25999999
  2.552e-007, -2.25999999
  2.556e-007, -2.25999999
   2.56e-007, -2.27999997
  2.564e-007, -2.27999997
  2.568e-007, -2.29999995
  2.572e-007, -2.27999997
  2.576e-007, -2.29999995
   2.58e-007, -2.25999999
  2.584e-007, -2.27999997
  2.588e-007, -2.27999997
  2.592e-007, -2.29999995
  2.596e-007, -2.27999997
    2.6e-007, -2.29999995
  2.604e-007, -2.29999995
  2.608e-007, -2.29999995
  2.612e-007, -2.27999997
  2.616e-007, -2.27999997
   2.62e-007, -2.29999995
  2.624e-007, -2.29999995
  2.628e-007, -2.31999993
  2.632e-007, -2.31999993
  2.636e-007, -2.31999993
   2.64e-007, -2.31999993
  2.644e-007, -2.31999993
  2.648e-007, -2.31999993
  2.652e-007, -2.31999993
  2.656e-007, -2.33999991
   2.66e-007, -2.31999993
  2.664e-007, -2.31999993
  2.668e-007, -2.31999993
  2.672e-007, -2.27999997
  2.676e-007, -2.33999991
   2.68e-007, -2.33999991
  2.684e-007, -2.31999993
  2.688e-007, -2.33999991
  2.692e-007, -2.29999995
  2.696e-007,  -2.3599999
    2.7e-007, -2.33999991
  2.704e-007, -2.33999991
  2.708e-007, -2.33999991
  2.712e-007, -2.31999993
  2.716e-007, -2.31999993
   2.72e-007, -2.29999995
  2.724e-007, -2.31999993
  2.728e-007, -2.33999991
  2.732e-007,  -2.3599999
  2.736e-007, -2.29999995
   2.74e-007, -2.31999993
  2.744e-007, -2.29999995
  2.748e-007,  -2.3599999
  2.752e-007, -2.31999993
  2.756e-007, -2.33999991
   2.76e-007, -2.33999991
  2.764e-007, -2.31999993
  2.768e-007, -2.31999993
  2.772e-007, -2.31999993
  2.776e-007, -2.33999991
   2.78e-007, -2.31999993
  2.784e-007,  -2.3599999
  2.788e-007, -2.29999995
  2.792e-007, -2.33999991
  2.796e-007, -2.31999993
    2.8e-007, -2.29999995
  2.804e-007, -2.31999993
  2.808e-007, -2.29999995
  2.812e-007, -2.29999995
  2.816e-007, -2.31999993
   2.82e-007, -2.31999993
  2.824e-007, -2.27999997
  2.828e-007, -2.31999993
  2.832e-007, -2.29999995
  2.836e-007, -2.29999995
   2.84e-007, -2.29999995
  2.844e-007, -2.31999993
  2.848e-007, -2.31999993
  2.852e-007, -2.31999993
  2.856e-007, -2.31999993
   2.86e-007, -2.29999995
  2.864e-007, -2.25999999
  2.868e-007, -2.29999995
  2.872e-007, -2.29999995
  2.876e-007, -2.27999997
   2.88e-007, -2.29999995
  2.884e-007, -2.27999997
  2.888e-007, -2.27999997
  2.892e-007, -2.29999995
  2.896e-007, -2.27999997
    2.9e-007, -2.27999997
  2.904e-007, -2.29999995
  2.908e-007, -2.27999997
  2.912e-007, -2.27999997
  2.916e-007, -2.27999997
   2.92e-007, -2.27999997
  2.924e-007, -2.25999999
  2.928e-007, -2.25999999
  2.932e-007, -2.27999997
  2.936e-007, -2.25999999
   2.94e-007, -2.24000001
  2.944e-007, -2.27999997
  2.948e-007, -2.25999999
  2.952e-007, -2.25999999
  2.956e-007, -2.24000001
   2.96e-007, -2.24000001
  2.964e-007, -2.24000001
  2.968e-007, -2.24000001
  2.972e-007, -2.25999999
  2.976e-007, -2.24000001
   2.98e-007, -2.29999995
  2.984e-007, -2.24000001
  2.988e-007, -2.24000001
  2.992e-007, -2.24000001
  2.996e-007, -2.24000001
      3e-007, -2.25999999
  3.004e-007, -2.25999999
  3.008e-007, -2.25999999
  3.012e-007, -2.25999999
  3.016e-007, -2.22000003
   3.02e-007, -2.24000001
  3.024e-007, -2.24000001
  3.028e-007, -2.24000001
  3.032e-007, -2.24000001
  3.036e-007, -2.25999999
   3.04e-007, -2.25999999
  3.044e-007, -2.24000001
  3.048e-007, -2.20000005
  3.052e-007, -2.24000001
  3.056e-007, -2.24000001
   3.06e-007, -2.25999999
  3.064e-007, -2.24000001
  3.068e-007, -2.25999999
  3.072e-007, -2.24000001
  3.076e-007, -2.25999999
   3.08e-007, -2.24000001
  3.084e-007, -2.24000001
  3.088e-007, -2.27999997
  3.092e-007, -2.27999997
  3.096e-007, -2.27999997
    3.1e-007, -2.25999999
  3.104e-007, -2.25999999
  3.108e-007, -2.25999999
  3.112e-007, -2.25999999
  3.116e-007, -2.25999999
   3.12e-007, -2.25999999
  3.124e-007, -2.25999999
  3.128e-007, -2.25999999
  3.132e-007, -2.27999997
  3.136e-007, -2.27999997
   3.14e-007, -2.27999997
  3.144e-007, -2.27999997
  3.148e-007, -2.25999999
  3.152e-007, -2.27999997
  3.156e-007, -2.27999997
   3.16e-007, -2.29999995
  3.164e-007, -2.29999995
  3.168e-007, -2.27999997
  3.172e-007, -2.29999995
  3.176e-007, -2.25999999
   3.18e-007, -2.27999997
  3.184e-007, -2.29999995
  3.188e-007, -2.27999997
  3.192e-007, -2.29999995
  3.196e-007, -2.27999997
    3.2e-007, -2.27999997
  3.204e-007, -2.27999997
  3.208e-007, -2.29999995
  3.212e-007, -2.27999997
  3.216e-007, -2.27999997
   3.22e-007, -2.27999997
  3.224e-007, -2.27999997
  3.228e-007, -2.27999997
  3.232e-007, -2.27999997
  3.236e-007, -2.27999997
   3.24e-007, -2.27999997
  3.244e-007, -2.29999995
  3.248e-007, -2.27999997
  3.252e-007, -2.25999999
  3.256e-007, -2.24000001
   3.26e-007, -2.27999997
  3.264e-007, -2.25999999
  3.268e-007, -2.24000001
  3.272e-007, -2.25999999
  3.276e-007, -2.27999997
   3.28e-007, -2.24000001
  3.284e-007, -2.25999999
  3.288e-007, -2.25999999
  3.292e-007, -2.27999997
  3.296e-007, -2.25999999
    3.3e-007, -2.25999999
  3.304e-007, -2.25999999
  3.308e-007, -2.25999999
  3.312e-007, -2.24000001
  3.316e-007, -2.25999999
   3.32e-007, -2.25999999
  3.324e-007, -2.24000001
  3.328e-007, -2.24000001
  3.332e-007, -2.25999999
  3.336e-007, -2.25999999
   3.34e-007, -2.24000001
  3.344e-007, -2.24000001
  3.348e-007, -2.24000001
  3.352e-007, -2.25999999
  3.356e-007, -2.24000001
   3.36e-007, -2.22000003
  3.364e-007, -2.22000003
  3.368e-007, -2.24000001
  3.372e-007, -2.24000001
  3.376e-007, -2.22000003
   3.38e-007, -2.24000001
  3.384e-007, -2.22000003
  3.388e-007, -2.18000007
  3.392e-007, -2.22000003
  3.396e-007, -2.20000005
    3.4e-007, -2.24000001
  3.404e-007, -2.20000005
  3.408e-007, -2.20000005
  3.412e-007, -2.24000001
  3.416e-007, -2.22000003
   3.42e-007, -2.20000005
  3.424e-007, -2.20000005
  3.428e-007, -2.22000003
  3.432e-007, -2.20000005
  3.436e-007, -2.20000005
   3.44e-007, -2.22000003
  3.444e-007, -2.24000001
  3.448e-007, -2.22000003
  3.452e-007, -2.22000003
  3.456e-007, -2.20000005
   3.46e-007, -2.20000005
  3.464e-007, -2.22000003
  3.468e-007, -2.24000001
  3.472e-007, -2.20000005
  3.476e-007, -2.20000005
   3.48e-007, -2.22000003
  3.484e-007, -2.20000005
  3.488e-007, -2.22000003
  3.492e-007, -2.22000003
  3.496e-007, -2.20000005
    3.5e-007, -2.20000005
  3.504e-007, -2.20000005
  3.508e-007, -2.20000005
  3.512e-007, -2.22000003
  3.516e-007, -2.22000003
   3.52e-007, -2.20000005
  3.524e-007, -2.24000001
  3.528e-007, -2.22000003
  3.532e-007, -2.22000003
  3.536e-007, -2.22000003
   3.54e-007, -2.22000003
  3.544e-007, -2.24000001
  3.548e-007, -2.24000001
  3.552e-007, -2.24000001
  3.556e-007, -2.25999999
   3.56e-007, -2.24000001
  3.564e-007, -2.22000003
  3.568e-007, -2.24000001
  3.572e-007, -2.22000003
  3.576e-007, -2.25999999
   3.58e-007, -2.24000001
  3.584e-007, -2.24000001
  3.588e-007, -2.24000001
  3.592e-007, -2.24000001
  3.596e-007, -2.24000001
    3.6e-007, -2.25999999
  3.604e-007, -2.27999997
  3.608e-007, -2.25999999
  3.612e-007, -2.25999999
  3.616e-007, -2.25999999
   3.62e-007, -2.25999999
  3.624e-007, -2.25999999
  3.628e-007, -2.25999999
  3.632e-007, -2.25999999
  3.636e-007, -2.24000001
   3.64e-007, -2.27999997
  3.644e-007, -2.27999997
  3.648e-007, -2.25999999
  3.652e-007, -2.25999999
  3.656e-007, -2.24000001
   3.66e-007, -2.27999997
  3.664e-007, -2.25999999
  3.668e-007, -2.25999999
  3.672e-007, -2.27999997
  3.676e-007, -2.29999995
   3.68e-007, -2.25999999
  3.684e-007, -2.24000001
  3.688e-007, -2.27999997
  3.692e-007, -2.25999999
  3.696e-007, -2.27999997
    3.7e-007, -2.27999997
  3.704e-007, -2.27999997
  3.708e-007, -2.29999995
  3.712e-007, -2.29999995
  3.716e-007, -2.27999997
   3.72e-007, -2.25999999
  3.724e-007, -2.27999997
  3.728e-007, -2.29999995
  3.732e-007, -2.25999999
  3.736e-007, -2.27999997
   3.74e-007, -2.27999997
  3.744e-007, -2.27999997
  3.748e-007, -2.27999997
  3.752e-007, -2.27999997
  3.756e-007, -2.29999995
   3.76e-007, -2.25999999
  3.764e-007, -2.29999995
  3.768e-007, -2.27999997
  3.772e-007, -2.27999997
  3.776e-007, -2.27999997
   3.78e-007, -2.27999997
  3.784e-007, -2.25999999
  3.788e-007, -2.29999995
  3.792e-007, -2.27999997
  3.796e-007, -2.27999997
    3.8e-007, -2.31999993
  3.804e-007, -2.27999997
  3.808e-007, -2.27999997
  3.812e-007, -2.27999997
  3.816e-007, -2.31999993
   3.82e-007, -2.27999997
  3.824e-007, -2.29999995
  3.828e-007, -2.29999995
  3.832e-007, -2.29999995
  3.836e-007, -2.33999991
   3.84e-007, -2.27999997
  3.844e-007, -2.29999995
  3.848e-007, -2.29999995
  3.852e-007, -2.27999997
  3.856e-007, -2.31999993
   3.86e-007, -2.29999995
  3.864e-007, -2.29999995
  3.868e-007, -2.27999997
  3.872e-007, -2.25999999
  3.876e-007, -2.27999997
   3.88e-007, -2.27999997
  3.884e-007, -2.29999995
  3.888e-007, -2.27999997
  3.892e-007, -2.27999997
  3.896e-007, -2.27999997
    3.9e-007, -2.27999997
  3.904e-007, -2.29999995
  3.908e-007, -2.27999997
  3.912e-007, -2.27999997
  3.916e-007, -2.27999997
   3.92e-007, -2.25999999
  3.924e-007, -2.25999999
  3.928e-007, -2.27999997
  3.932e-007, -2.25999999
  3.936e-007, -2.27999997
   3.94e-007, -2.25999999
  3.944e-007, -2.27999997
  3.948e-007, -2.27999997
  3.952e-007, -2.27999997
  3.956e-007, -2.24000001
   3.96e-007, -2.27999997
  3.964e-007, -2.27999997
  3.968e-007, -2.25999999
  3.972e-007, -2.27999997
  3.976e-007, -2.29999995
   3.98e-007, -2.29999995
  3.984e-007, -2.25999999
  3.988e-007, -2.25999999
  3.992e-007, -2.27999997
  3.996e-007, -2.27999997
      4e-007, -2.25999999
  4.004e-007, -2.27999997
  4.008e-007, -2.25999999
  4.012e-007, -2.24000001
  4.016e-007, -2.25999999
